Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
58,46,28.6549072486387,6,13,7.184786251409257,4.0,Good
92,63,15.174602593216662,5,21,8.136608481377813,1.3755,Average
69,82,5.764181836293989,4,16,26.145,2.2385153493944308,Poor
49,79,16.225350298044543,11,5,14.720739331174242,2.763928599368297,Excellent
84,59,32.88748631156491,3,13,10.531223081399716,2.7479351408298385,Average
96,85,56.212407178250274,3,2,17.879315423183428,2.680963287943164,Average
56,65,29.889875117927463,6,16,13.59223644521143,3.979534711072996,Average
89,82,42.67780766365221,6,8,6.419237344369053,1.8593354766926016,Excellent
61,77,31.910733421108947,7,17,1.761537115204984,1.5683493901158982,Poor
81,46,13.352287502942657,10,19,24.564613976638835,2.788617364306819,Excellent
99,86,45.68659337443896,8,9,26.71064041983239,1.3770539633438086,Excellent
98,55,20.764792412949475,4,11,18.68293902858666,2.757711820993084,Average
53,92,54.010864286204736,6,14,17.969061273069894,4.0,Good
58,83,34.247527615533315,2,14,23.867667759987796,3.7029868951553193,Good
69,55,48.74468337457848,8,6,0.7200425780769582,2.515649272196354,Good
70,54,43.907934664513405,4,5,7.498179045437929,3.171398744191818,Good
85,57,14.447288422425522,0,21,6.766214115078841,2.583086226509181,Poor
84,64,49.04019150723948,5,16,26.145,3.1403157634933248,Average
70,81,37.84782541062295,9,13,9.967352957633029,3.2483295305952944,Good
87,92,27.101549778326483,0,4,13.130957328414109,2.2067271943320597,Good
75,71,46.249982907189334,7,7,13.814190903909514,1.7863100139246049,Good
100,89,17.30944330239932,7,7,6.961764718817708,3.133533878736057,Good
93,57,23.71431660844769,0,12,5.225610794697976,2.1434189522919165,Average
67,38,15.80279713230431,8,8,2.4085036671144735,1.21803,Good
88,82,62.435,3,0,26.145,4.0,Average
65,63,42.94296327623595,4,16,0.955,2.45541057727371,Poor
42,61,40.11872387377404,7,0,17.29205806232774,1.6435189427555217,Average
59,47,28.37310915716332,6,11,17.742551676202236,2.196131033083231,Good
52,69,50.09919276277599,2,22,14.825701990029163,2.19823839091018,Excellent
75,67,60.54719130770592,10,16,27.97368209387057,2.687876185412411,Excellent
100,77,20.466340126404823,10,13,19.680825530166732,3.362950145064902,Good
55,45,35.0622176931556,5,5,25.83800697341281,2.1752251376944303,Average
56,47,25.87708713873503,2,3,1.7057138246645192,4.0,Excellent
97,57,31.827228046185574,7,14,18.023479488687855,3.4017214954400825,Excellent
68,73,28.70587345364731,10,16,17.502648622400773,1.3860842505146334,Good
63,90,0.608178059441504,6,6,24.1236291057274,1.5773392357304474,Good
90,79,-1.3451999999999995,4,8,12.381560446263297,3.7804558020788672,Average
51,66,36.80472407218921,6,13,27.6564,2.022109824390968,Good
75,82,35.26043340676235,11,15,10.927624705049194,2.406611767115284,Average
86,74,27.336446079685683,6,10,11.998129240912531,3.11672086750391,Good
75,69,30.50610746965088,5,15,25.165437207642395,3.688795774304269,Average
64,81,50.04336496717579,4,0,15.613475936374622,3.016667744932308,Average
77,41,47.18639006995161,4,3,26.145,4.0,Average
45,79,51.411948593410976,5,7,26.145,4.0,Good
64,64,53.84928152434118,3,13,13.275271183831794,4.0,Good
59,55,32.74985130770393,5,6,27.6564,1.5316848993524426,Poor
77,78,59.2243492452472,8,16,27.425316279783992,2.1362669587697103,Average
89,65,12.7395457840251,5,15,20.75239901178283,3.37531335031184,Poor
98,100,6.963282619242484,10,12,12.44313652942002,3.776360296955342,Poor
80,77,29.88717536813024,2,0,8.390362504354282,1.9412317114654976,Average
95,50,21.87183500975196,4,13,8.799546126740518,2.9466448425415046,Poor
68,74,24.971356128248853,2,2,17.69575911742222,3.974211080334363,Good
89,79,35.17568931266531,7,13,18.1942562895772,3.150264729740885,Average
51,87,53.69440290585669,4,0,19.38895962951417,4.0,Excellent
49,68,43.58228343883536,7,10,13.131226154302816,2.5424985914108404,Good
83,57,28.452815388338852,6,7,6.225010364508272,2.129704397717714,Average
80,42,57.068361993613735,2,16,25.796152408698745,3.7924525629388386,Average
77,100,21.076194945227755,3,11,18.62665735993882,3.102652641744323,Average
90,67,26.083447485523138,3,5,17.881262574443838,2.2429641338263604,Good
73,89,-1.3451999999999995,6,14,-0.5564000000000001,1.9205205498424929,Good
99,58,63.20446737362899,6,12,13.579033954613198,2.4505201970326436,Good
50,82,27.051349038149866,4,15,13.55600719112558,2.132014815854564,Good
79,100,62.82207071907074,3,17,13.736497554642751,2.5226438881247497,Good
47,67,52.1247012219839,3,0,1.501796913101689,2.471480597802958,Good
68,53,33.66351691750458,9,12,14.950092872476118,3.6866832379994863,Excellent
54,88,29.550816466448907,3,23,5.521786537839769,3.7933677309050737,Average
94,57,9.737271360826348,7,6,10.658764217029134,2.6039640855277693,Good
100,58,39.385615305114214,2,20,8.78017188488141,2.795526462468602,Good
98,57,65.49711975996199,1,11,17.60069939469211,2.2378521900551624,Average
42,71,66.04520000000001,7,0,23.11463429276334,3.2506881647980426,Average
64,56,27.87514803347587,5,0,17.66033969971144,2.147264193109201,Poor
85,100,22.380410162780333,1,17,18.419267593967835,1.534150255201437,Average
89,64,36.12764731731678,6,3,19.710682364755563,3.4914976806589,Average
70,95,47.68833535069648,1,18,17.853849636254914,2.188860526252475,Good
66,77,42.29573684426913,3,15,15.532758492010108,3.460960651916809,Good
72,47,62.435,5,12,17.806975937014357,2.549737576884955,Good
42,78,20.77464001455636,8,0,11.47251965449332,4.0,Excellent
86,97,7.642155463996097,2,22,14.7067051489735,4.0,Average
54,85,34.45409032707288,2,12,21.582170691609168,4.0,Average
64,53,2.265,5,11,4.105920115373184,3.169267353565304,Good
68,65,39.11403153233597,6,6,22.540090906922,2.947831517652296,Poor
74,54,43.001770963593934,1,9,7.333647030562197,3.9713992086295007,Good
52,68,62.435,3,18,13.57556669520164,4.0,Average
55,84,26.027857934284096,1,19,14.422150277217096,4.0,Excellent
78,58,-0.954504466525698,3,15,11.111438757055328,1.4392505943025435,Average
91,100,33.75756863300215,1,0,9.829568701652306,2.2012600436814864,Good
77,93,27.908249131154225,0,22,13.204922140695006,3.2445455795793263,Average
73,56,29.118648703531505,6,0,8.997988452368006,1.21803,Average
88,99,-0.8542813059282963,6,15,11.929476454771592,2.6737004958131436,Excellent
45,100,28.77657495145908,6,8,10.411946891297042,4.0,Excellent
46,62,19.3908859586912,1,22,13.033527682137912,2.887487935134347,Good
62,41,32.12589417774902,8,4,14.131933842455885,2.9157750162511755,Average
57,69,43.940539659123885,11,16,13.243008808714414,4.0,Average
89,73,4.055121447087728,4,10,0.1802357982191778,1.2639069580707694,Good
75,45,28.657005660716436,5,14,16.09189937452631,2.688818300631844,Good
100,100,16.439930994992466,6,3,7.6036508471277,4.0,Excellent
100,75,47.97959166195561,4,0,18.088094552472143,3.6553553013065607,Good
56,49,16.06361015908027,4,21,21.896556796915,4.0,Good
77,80,22.64864192973782,8,17,13.440232702789542,3.752177541873417,Average
46,76,22.598771903251357,2,0,11.97789800641227,2.6539666726496978,Average
64,55,52.11598904940544,2,13,12.015666134273651,2.5230615589989043,Excellent
66,90,29.238850067100643,8,6,7.55698554241982,3.482190816766058,Excellent
91,76,25.66995915714972,6,14,0.955,2.6005281927644748,Excellent
85,54,50.8,3,11,7.1,3.79,Average
60,82,23.65640428615416,8,12,4.65446915689232,2.718227298541083,Good
45,73,62.21832684153668,7,0,14.295413064414426,3.841088177149453,Average
87,65,61.9746693773085,5,22,1.0245745667994228,3.825382609162803,Excellent
93,59,23.33594830188602,5,17,8.142390195495224,3.1332424555850755,Good
96,56,-1.3451999999999995,11,22,21.35811669120822,4.0,Average
100,81,38.702098458065954,4,14,7.282425915537018,3.322738004493125,Excellent
100,69,48.52340425345184,9,3,27.6564,2.4792507585621997,Good
70,56,33.960479145544475,3,12,2.9726976771479325,2.8601108036460476,Average
75,57,37.55869336627334,3,9,10.583525667425109,2.853164733759947,Good
50,98,32.257966769051706,9,5,8.742675428605752,3.433136965230361,Good
80,57,41.93874122890246,7,13,8.875504738191157,1.3755,Average
83,62,25.91841553986489,5,6,18.68025026825917,3.3163565199737723,Excellent
42,81,45.91448233653232,3,11,27.6564,4.0,Average
42,75,-1.3451999999999995,6,12,16.38142521679364,1.922871375606888,Good
64,69,13.75339518191554,6,12,14.503063989276246,2.6250741722683397,Excellent
79,59,32.95156251676604,3,17,14.077556170569364,1.3506630930304102,Good
92,85,38.83618486103566,7,18,25.392812473759975,3.0387521796281773,Excellent
63,100,50.206482210502664,0,15,2.1843107580944423,3.9925898329744305,Average
63,70,35.584931975917925,8,11,13.46346423473886,4.0,Average
75,84,56.22191101230273,10,6,20.79776498428321,1.3755,Excellent
80,81,21.81972530912963,7,12,18.609987869395884,4.0,Excellent
75,80,47.798441262434466,11,7,3.950201943044205,2.9798254109960447,Average
56,77,35.84549415786314,2,20,25.472102628367058,2.682001739836138,Poor
42,64,29.354566871937372,3,12,27.450575020379254,2.7060357419045955,Good
77,36,43.380406744800034,1,9,13.40029881034086,3.2427416556677886,Average
64,97,17.1,8,3,22.3,1.68,Good
62,53,12.08522694584753,2,16,15.499933769656538,3.232416296613456,Poor
90,100,30.200398853762024,1,8,19.000503006392176,3.231049035604587,Average
79,89,32.11184110979149,2,1,26.145,3.647971226026045,Average
48,80,17.850120949855402,7,7,21.032744506022368,3.4152830369635856,Good
86,58,57.847355311478296,2,17,25.494461532439743,2.01419284855296,Poor
74,37,28.10355950209799,5,4,11.276215081079854,3.5070173106156624,Average
82,44,35.58859823521427,7,12,23.346196448825104,2.638419102585708,Good
78,58,36.905992899049686,7,1,7.390815766929079,2.9643338539193183,Excellent
95,73,33.859911096225645,3,0,8.452026302811056,3.543180117209389,Average
84,100,35.60907051530377,8,22,4.242275191169886,4.0,Average
88,81,43.58837734086236,5,20,17.570357950936536,1.7734038956917595,Good
66,91,-0.6208326450311858,6,1,23.875500530019306,2.313483037149898,Average
77,52,21.235079052624123,3,6,7.142884869302245,2.3677900000951007,Excellent
58,82,7.178710076018934,6,15,19.31527973049812,4.0,Average
86,73,30.54825600005034,7,11,-0.5564000000000001,2.225267202453885,Excellent
63,100,29.78243420854573,7,0,8.727026645861779,3.933617955825707,Average
59,70,49.24487262338721,7,19,16.980343918993828,3.339990148577551,Good
100,32,66.04520000000001,5,10,15.7842400894827,2.908473149975616,Poor
69,88,-1.3451999999999995,5,6,11.455780900149172,3.659314786903144,Excellent
82,85,54.13469952026754,3,21,0.955,2.126265598371816,Good
51,60,46.37152908613605,6,18,12.599944836973814,2.479870746116969,Good
100,87,23.23835952248005,8,5,17.8569114996144,1.873538209262404,Good
100,64,24.51653060837756,6,8,17.477208272885516,1.4138557666198286,Average
45,80,8.593460757844351,5,20,11.49850802960734,2.341801749406533,Good
71,83,25.99985526252549,2,2,12.824324277926788,4.0,Good
48,47,53.25844493988813,8,21,21.48332142336548,4.0,Excellent
67,87,25.07517558869798,3,0,19.8671474582676,4.0,Good
84,82,20.916731719222543,7,0,11.546376057686995,1.847387308889644,Good
42,100,66.04520000000001,7,13,13.201074333075336,4.0,Good
88,56,62.158417136443305,4,7,24.459117420882897,3.821181259839972,Average
58,97,62.48397799288976,7,13,3.0036678850136327,2.9035569800827323,Poor
48,100,39.66634101645579,3,0,17.55761972142742,4.0,Good
57,80,35.8448884057499,7,22,9.51184526592951,3.284860584768459,Good
98,85,40.79789476958639,9,19,15.821547054195422,1.7219891488879415,Excellent
97,52,49.824366417690946,7,14,21.57073371772313,3.8373338768920666,Average
79,43,41.13588952115535,9,19,17.891111186318096,2.975127770629838,Average
88,86,35.7,3,19,18.4,2.52,Good
42,83,37.24458661473679,0,16,5.55067931557382,2.1501590026593487,Average
67,64,24.36012266681912,4,6,26.145,4.0,Average
83,59,36.39613310035151,10,4,17.517545122493935,3.338389742784587,Average
52,100,27.16978733507417,2,21,25.50771699978223,3.229058919985077,Excellent
41,61,39.49295164856542,6,13,7.092657348815062,2.3569651693687828,Average
80,58,39.80509484191153,7,15,11.559467267870614,3.016656107169482,Poor
66,100,50.43379000836312,4,19,26.145,3.764370312248544,Average
73,100,47.02431891713736,2,1,1.7451191659860186,3.283760127370248,Good
67,62,27.87381556188476,6,11,27.6564,2.514752281700994,Good
65,56,52.696559007190686,4,18,8.450094196496199,1.3478735900412095,Good
100,78,51.264565487195625,7,4,13.644290283287068,1.3431236806122566,Good
91,90,31.035185733438365,6,8,17.49439218880301,1.3755,Excellent
71,78,55.50554824240365,3,21,25.06892982327501,1.618436555201456,Excellent
96,42,32.45341352190217,3,18,14.05152075689488,1.21803,Good
87,74,12.192162021582435,11,11,15.773688133031447,2.7828290782961833,Average
82,62,58.28056949445613,3,16,27.2584262685586,2.9495381851890676,Good
78,58,13.762366975333368,8,3,19.13942596328252,2.7711619560109573,Excellent
100,45,53.12133282036395,9,13,15.411329609611323,1.647230553789135,Average
78,70,47.54040314214804,10,3,13.128238527007785,2.930613614950207,Average
100,72,2.6749092370578245,4,4,16.772095215870173,2.82012595780973,Poor
84,59,42.99345773762739,4,7,10.300834467089594,2.3656731271128035,Poor
100,92,14.024015848368538,7,8,14.099853689033536,1.21803,Excellent
83,51,39.22744925948328,2,22,9.723468752856745,3.0782534554761423,Good
100,46,47.88575160407413,4,6,15.999647471074423,2.724781503862582,Good
100,83,66.04520000000001,4,19,14.901800329864688,3.7575371967159414,Average
65,36,2.265,2,3,6.050216766207223,2.196561496035436,Good
45,80,32.82251131962692,8,13,11.787824501404671,3.552872324448191,Good
91,46,25.2382132205983,4,22,13.513599289183157,3.504686210289622,Average
70,71,15.897895092567609,3,18,14.49412371958669,2.976636142196154,Average
88,68,40.324602829719296,9,21,12.62160062130728,2.788564213131272,Average
57,53,31.98051373743264,7,21,17.83564919907933,1.7405847603914768,Good
100,72,26.862595124129506,5,7,20.356475754844556,1.4449953955807693,Excellent
59,100,25.544230787740325,9,21,22.972249860171644,1.9975798565172045,Poor
76,62,6.728325975260965,4,20,12.011585640681696,3.42226784645693,Good
48,73,9.59468562310527,6,4,19.597985939838992,2.411067370859649,Poor
95,55,7.27739094804603,3,11,4.475611451288218,3.963729369503269,Good
53,91,44.77629358113177,5,0,7.380504737922592,1.405768288564936,Excellent
45,55,59.34086164788921,4,3,26.145,3.095826871626027,Poor
56,52,57.88091871960602,1,16,3.1033479890410747,3.3936834995854746,Poor
68,80,11.741505485105364,5,18,14.816013336997411,2.3561405456671665,Average
87,54,40.58788529030505,4,8,11.000989340049044,3.210954255210474,Average
96,74,31.59830755138363,0,8,13.213881632684666,1.701641015648686,Average
58,43,60.46216595193662,6,16,1.8772457937516165,1.9451407036527568,Poor
80,86,3.1465541502624355,0,13,25.956171546446292,1.21803,Good
63,36,46.02670223395162,5,11,8.999805477411432,2.307796308104101,Good
100,100,29.250503776097283,7,2,14.948296623661095,4.0,Good
56,80,40.162915052984694,6,22,9.923938234259408,2.6241106133632517,Good
89,49,13.401324054328478,8,18,17.04349420291731,1.3157388456415413,Good
78,42,50.259341858770085,3,13,2.3570789954440454,2.103846962135761,Good
75,68,12.586444696451345,1,17,8.128538249127946,3.305044756658468,Excellent
99,55,15.763683480441902,6,21,13.187653418519734,2.1956041152292616,Poor
77,38,46.327133504763054,3,3,14.72671107706842,4.0,Excellent
53,34,11.374391268939831,4,16,8.696297048026459,2.2757898980286884,Good
98,62,15.37832759675662,2,14,19.50882692837107,2.145054800914899,Average
100,36,38.14710605354568,1,0,12.028037572415684,3.302711590873896,Average
85,38,63.74395176612504,6,0,25.118927378727623,2.7027613194521467,Good
51,62,18.270458395777943,2,9,21.323694667479,2.756476449565344,Poor
75,53,53.8375725508716,6,9,14.415100959359046,3.349032824736196,Excellent
77,100,14.018917964937224,6,7,0.955,2.289704190568445,Poor
100,100,57.13022119450616,6,5,8.959571445439513,3.8297446073310097,Average
100,47,21.96682798813561,5,19,-0.5564000000000001,3.125585221725967,Good
100,73,45.75709236778585,7,15,6.62932265805598,3.375677292916192,Average
73,56,38.57360355091224,6,1,10.469433079000568,2.5095040609135446,Average
63,65,27.382124321183447,3,0,18.905961215825272,2.9093207174798357,Excellent
71,72,41.26679122248406,6,15,1.0498071729115743,2.5323991359339115,Good
65,53,29.187042982105663,7,21,18.723975279684502,3.2472710976802657,Average
70,87,53.01349151958903,7,15,22.001798952672445,3.0294950895285053,Average
64,54,26.93248447638032,3,13,11.12624382280486,1.6539863195570168,Good
100,94,45.689757186794985,6,0,26.145,3.88158412259952,Average
67,55,14.610452788086004,10,16,13.223793264517576,1.7712112818391357,Poor
85,73,62.3243401898977,0,0,21.144658837566748,1.87191842003897,Poor
91,69,21.85548194889649,5,3,6.360574509723222,1.957868149313078,Average
82,71,24.253453344169575,11,15,9.513144436649686,2.10597074329272,Average
89,54,49.81947989499968,2,20,20.500627140559136,2.651509339143929,Good
86,66,21.862612935982277,3,17,16.683922063062376,3.814868368458683,Good
83,69,61.178329204407326,3,2,3.041049056690007,2.690127208076955,Good
78,85,52.924580487388425,3,14,18.948834735377364,4.0,Good
64,46,26.6322375585151,3,0,22.311290874466707,2.039407572343632,Good
94,46,50.53884227910744,5,1,8.68017697323214,3.99248321122271,Good
59,79,36.11369755268202,10,10,12.62340181710761,3.119643508636703,Poor
100,88,41.48550883451345,6,0,27.6564,3.971224363964189,Excellent
61,80,44.491326469450335,9,6,-0.5564000000000001,1.8019637992062445,Excellent
81,72,3.221888205415979,5,18,2.0846564055678254,1.4922050074997055,Excellent
76,80,46.79621671228907,2,3,15.117637690826108,3.5484007946563336,Good
59,94,42.27413382322857,2,0,7.454957327765133,2.4414583431579935,Excellent
76,87,54.6587033740565,4,2,16.217701961583046,1.4922538732824877,Good
56,64,31.992927400138587,6,16,19.87924802417977,2.831433069271577,Average
51,62,55.168601388982864,6,0,9.27148398164476,2.6224952532995123,Good
66,79,23.00435919673528,7,3,19.647920164393582,1.5592761718883017,Excellent
89,78,48.5424251985164,7,0,0.6269681635658735,4.0,Excellent
100,42,4.031879289349543,8,11,17.92786584219935,1.5636141628807094,Poor
45,100,59.72554929898722,8,2,18.8075783287321,2.698089819974963,Average
57,47,45.76855411004219,2,3,2.4043442643050743,3.174286675519543,Average
92,54,38.36583300592838,6,4,4.849496699390944,2.6583462329941443,Good
79,36,16.779381032028283,4,9,12.38034932869196,1.8461166400602804,Excellent
68,78,37.75900076319389,6,10,13.803044105645114,2.853531928933486,Average
72,50,36.10374658336471,7,10,26.042179303984177,1.9872978515511068,Average
70,96,48.45698184927882,7,2,-0.5564000000000001,4.0,Poor
100,42,45.92702661276749,4,13,26.145,1.3755,Good
100,76,39.56708269982423,10,2,23.27936904762233,3.6347918653532902,Average
96,32,46.13502299993844,4,8,3.594960424390834,1.9585411224265616,Excellent
48,78,46.60425164140104,4,7,18.602499272326703,2.597603885147877,Good
90,42,44.1551384331227,5,16,0.955,3.5962786508588627,Average
67,100,5.787186245387289,7,21,6.134090725433195,2.3300901443534765,Good
91,86,42.71749653225768,7,12,27.6564,3.9794312987029334,Average
45,67,38.037697571455645,7,9,20.998174084586,1.936610525890924,Good
72,81,19.83721001183836,3,15,2.94195415940953,2.694406501141616,Average
45,91,40.54572600709116,2,7,13.6180292595076,2.3954855642705666,Excellent
68,51,12.785056780400613,10,6,2.4594486471442476,3.3938783823265086,Good
51,73,49.33604178076116,3,18,13.990977202887349,1.45437250289466,Average
100,55,59.92864674159861,5,9,11.3370733895019,4.0,Good
80,41,28.170635520422454,5,1,10.47399882382516,2.069465216976706,Poor
52,97,66.04520000000001,5,5,15.377005302204944,3.6196731777114,Good
100,40,66.04520000000001,7,2,24.598022141964677,1.5247091215194195,Good
76,57,12.285055922549,3,18,19.086703247070503,2.104821968634694,Good
76,100,39.97107353373227,5,15,9.709765227344336,3.277710230959025,Average
73,74,11.97372257265416,6,14,2.2929081416100523,1.21803,Good
58,71,55.778960275780975,6,22,17.486080727258333,2.6909714845433146,Good
55,64,35.50158134572076,2,10,22.468510486116312,1.7371416943455915,Good
62,81,21.781211862613784,3,15,25.043474428225984,2.6753617262096574,Excellent
100,74,37.91441885790088,7,0,10.43894017556086,4.0,Excellent
70,71,38.67438044824013,6,16,0.955,2.181794591892082,Average
56,68,23.652624142062972,8,11,0.913163648919469,3.4019813238763064,Poor
42,50,12.139882712021311,4,20,15.625002166253584,1.21803,Average
92,68,55.946859214343505,3,10,2.98208040655664,2.9675422597481886,Excellent
59,53,46.464488518498094,4,16,13.23460546008526,3.305385111059249,Average
79,80,53.775895087756794,7,15,-0.5564000000000001,2.614594980397493,Good
69,60,38.199264777805325,10,11,14.370953293813992,2.78525421452602,Good
65,60,62.435,5,4,14.06088867604444,1.9988570226257003,Excellent
77,80,27.037536554313185,5,13,0.7082637196165571,2.6011006204782063,Good
55,92,62.435,1,2,23.725877036747683,1.648645449986009,Good
93,61,23.69985062367805,10,0,14.535194749492565,1.6003476052034342,Average
100,49,14.074083518939815,6,21,22.1305665397159,2.331357141612031,Average
65,91,19.605373590770217,5,5,-0.4590829165389287,1.21803,Excellent
100,74,14.35441424221982,8,11,25.870966117095385,2.078823833415592,Good
62,70,28.425646317242855,8,8,15.693257355934383,1.7146182059260182,Good
85,62,46.16879221664461,8,0,11.97657788026194,2.4228066756621134,Average
86,43,41.06831796767505,10,3,11.46545172186317,3.4591231650666243,Average
90,54,26.12278826010061,4,20,17.5999639513756,2.6001961202093677,Excellent
45,66,9.842108484052712,3,18,16.646048428967777,4.0,Excellent
73,84,63.28791745773659,3,19,4.8183465228360145,1.6397117521351765,Good
79,55,29.3,3,13,5.5,2.64,Average
100,64,63.19929919731408,10,21,17.35875938078583,1.5414521905377536,Poor
69,52,12.194465136735538,1,0,27.773732147940983,1.5304412717655105,Excellent
68,83,19.287356993344144,4,10,3.1194698488618275,3.045741626632797,Average
81,82,48.28197536352389,6,8,4.313142100806241,1.894636794775288,Good
64,43,62.1003619216993,9,15,0.955,1.7520751380059163,Good
88,76,28.10907283300339,1,16,26.471595724243528,3.7305117484315713,Good
72,80,25.300527587375967,7,16,12.8060662702745,2.506738811622714,Good
75,32,14.257667524296878,7,14,9.458852251702858,2.473698883697635,Average
100,43,51.31913215382639,8,2,14.03356081692868,2.4134210646403353,Good
48,41,-1.3451999999999995,4,6,24.42700747046215,2.9354302506248167,Good
79,90,30.844300183364957,5,6,17.567042495399686,2.979558235842513,Good
58,84,26.602874917476512,4,7,13.67117603387024,3.1158636418711088,Excellent
48,46,59.79637464409993,3,11,14.86100520248038,2.1273362088310623,Excellent
42,91,2.0344829110698583,4,17,10.883586763687823,2.0252757668963963,Poor
71,100,61.12596601447863,4,10,23.92345764550063,1.6404082648385194,Average
64,32,33.882541833508384,2,0,6.166838517460275,4.0,Good
60,91,51.133620820054546,2,22,12.346989522844478,1.8198198832141947,Good
68,47,32.425337425173616,4,21,26.61863271239286,3.789592517138699,Excellent
44,90,38.881599640887586,7,12,24.852948178665855,3.200277024255821,Average
89,39,8.97367026797172,2,13,16.496198815987377,3.5630061947370644,Average
45,75,8.404525286345507,3,12,16.403866318913042,1.6496173052258043,Excellent
64,91,18.1,6,11,10.9,3.41,Good
74,64,53.334458006932024,8,18,4.898350272290925,1.7769393086085483,Good
65,87,22.766618609223435,5,7,10.350456784273923,1.809683386929473,Average
79,100,37.8829313870751,2,16,21.781108695842303,1.21803,Average
75,71,29.794353434294752,9,9,12.043411297106898,3.41091170161518,Good
66,59,25.959685856493422,10,21,18.85817604933404,4.0,Excellent
96,31,30.645354728105943,9,12,10.332910206752697,3.0217570973057173,Average
55,46,21.847948109279404,5,2,16.11323698338289,2.8921877718690743,Good
82,40,24.32635816986469,5,5,0.955,2.55412179058399,Average
81,68,28.89095859532038,8,7,5.882227706410047,2.226368157511353,Excellent
74,87,30.610541295286247,3,16,21.303004874151803,3.9157539051749266,Good
78,81,25.562114870703176,10,15,15.106577317479902,1.3755,Good
85,75,7.776266382581401,4,7,27.6564,1.9499508014589773,Good
77,87,40.97484997149512,3,14,18.96613717274637,3.810377269099967,Good
90,67,45.39088326439087,5,19,17.701207971468023,3.8919531600316377,Excellent
78,48,39.268267526998905,2,18,11.964377949723929,3.939811853557922,Good
58,100,23.754737249675557,0,19,27.6564,4.0,Good
92,93,40.3,10,20,24.6,1.96,Excellent
59,36,12.670826344762196,8,7,22.805414443705377,1.8952696854452955,Good
79,53,38.99157966729186,0,8,17.8830694308202,3.509871555156564,Poor
100,93,18.18871895204238,9,2,9.55697412062363,2.220926004723266,Excellent
99,58,22.324487731675944,6,11,26.145,2.7785597022029327,Average
95,75,37.83071941423242,4,2,17.0630056461282,2.562118600215298,Good
45,41,30.327283107942044,6,14,24.45445956678793,1.5434331514232549,Excellent
95,54,32.12086773686544,1,11,6.096371254202124,2.228831658930323,Poor
87,97,39.492825889716215,2,13,21.226417532836983,2.5697578842278648,Good
47,40,24.238163072507984,3,5,4.9454281524837125,2.847287656811313,Excellent
80,51,12.695898955474409,10,12,19.712057837318863,2.357227416849585,Good
44,55,56.31681331142856,7,16,4.232351384579591,3.2874975307968386,Average
53,62,39.91687480629517,2,22,5.7924682843517825,1.7744073789621324,Good
100,87,8.26549139295274,6,6,7.901814803224639,2.601858149404707,Good
78,71,20.93735607798757,3,0,7.764052017619163,3.915135603639321,Excellent
81,78,29.54968537616918,0,16,22.215844520547865,2.995658155791314,Good
76,74,25.776780896183165,3,2,17.430107678133346,2.915795937695891,Good
55,94,28.93874468899048,4,15,7.941736863320918,2.195344922696879,Excellent
88,91,56.38297363291355,0,0,20.050446731388273,4.0,Good
96,55,2.265,6,18,9.906143065596176,2.926107646911507,Average
96,47,18.299667796846258,4,10,10.02333968938775,4.0,Poor
97,73,38.89981472848,7,5,-0.5564000000000001,4.0,Good
65,58,14.55013218430166,5,21,11.519417477026508,4.0,Good
91,82,20.7010058523244,11,1,13.76585454580948,3.9402059604643007,Poor
74,80,57.48270040000037,1,1,7.781411377988345,2.631693046675929,Good
63,61,59.39030878902557,7,0,10.40843286827405,2.7146762063437433,Good
61,88,2.265,2,14,21.219620811994176,2.7658824308212653,Excellent
61,85,37.11235241009992,7,15,27.16478060281537,3.170928742607595,Average
100,47,39.15749600883568,3,0,7.887967692332298,2.951999318512555,Average
42,91,42.63447609131947,6,7,10.719368156497742,3.874859074920946,Average
47,58,38.941468889305185,4,1,3.4964533917105785,2.8064332466266877,Poor
67,79,37.216806393284735,7,22,13.103791951095968,1.8629055105973205,Average
100,56,38.09470349911753,6,19,18.44517208855157,1.8322175739633195,Average
59,56,13.36498162233513,3,13,4.939872498575731,3.5792063802302647,Good
97,100,25.38145089409514,11,16,11.816601747779613,3.824259827991238,Excellent
83,80,31.88766783938673,10,13,0.955,2.9795833991806058,Average
60,54,28.16637025395064,3,0,15.762284570377352,3.3134915789630552,Excellent
81,76,45.65485233630902,1,14,20.196821727342964,3.6008257566427115,Average
48,50,43.638655980174065,6,17,0.1294903851184072,1.838700246711112,Good
66,40,58.934553921887066,8,10,16.398853059272756,3.231799546331936,Good
76,94,62.435,4,3,26.01472193649533,4.0,Excellent
71,100,46.710638692257376,5,0,1.7194319228376234,2.1144178161570952,Good
100,100,34.98570352674225,4,0,19.059474275242785,1.7578110201445378,Average
56,48,47.99810141969922,7,0,20.914428514050133,3.660548746122049,Average
69,61,26.864247517469323,7,15,15.307702318772352,3.1052080097803207,Good
72,47,19.5609731531408,5,21,23.65165289952335,2.466280275258522,Excellent
100,52,39.84865961954401,4,5,12.305227795354764,2.954231339386446,Excellent
61,79,40.047607234583694,4,3,20.787150325418683,2.6788681638436977,Average
45,72,53.22325714839755,1,1,13.643504626652904,3.33955055107523,Excellent
45,79,34.27520983158624,4,9,0.955,2.4741322035824824,Average
100,64,34.815813241082395,1,25,10.513670313747753,1.8892220728184208,Excellent
